Start Date & Time	Roll No	Grade	Density	Batch No	Product	OP Name	Shift	 Width	EWeight	TSetPoint	BSetPoint
368.0	17-02-2024/11:38:14	898243.5	368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361.4	741.4	0.0	77.3	1851.3	0.0	0.0	326.6	0.0	0.0	0.0
284.3	17-02-2024/11:38:19	899076.5	284.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	545.7	746.8	0.0	18.5	2231.0	0.0	0.0	1.6	0.0	0.0	0.0
364.4	17-02-2024/11:38:24	899178.8	364.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	502.5	500.7	0.0	185.9	2445.8	0.0	0.0	295.0	0.0	0.0	0.0
183.0	17-02-2024/11:38:29	899234.0	183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.3	788.9	0.0	56.0	1956.7	0.0	0.0	133.7	0.0	0.0	0.0
13.0	17-02-2024/11:38:34	897843.2	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	460.8	570.5	0.0	150.3	1866.9	0.0	0.0	268.0	0.0	0.0	0.0
18.9	17-02-2024/11:38:39	898632.6	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	563.1	813.7	0.0	176.8	1824.2	0.0	0.0	67.5	0.0	0.0	0.0
446.1	17-02-2024/11:38:44	897869.1	446.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	501.2	532.6	0.0	62.5	1281.3	0.0	0.0	235.3	0.0	0.0	0.0
299.0	17-02-2024/11:38:49	898801.4	299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.9	629.7	0.0	74.5	1569.4	0.0	0.0	287.7	0.0	0.0	0.0
231.8	17-02-2024/11:38:54	898156.9	231.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	564.9	682.3	0.0	196.0	2651.9	0.0	0.0	61.2	0.0	0.0	0.0
351.0	17-02-2024/11:38:59	898438.2	351.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.5	680.1	0.0	8.6	2364.8	0.0	0.0	275.2	0.0	0.0	0.0
107.8	17-02-2024/11:39:04	897785.8	107.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	515.9	688.0	0.0	47.1	2393.2	0.0	0.0	27.1	0.0	0.0	0.0
156.4	17-02-2024/11:39:09	899415.7	156.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	528.5	743.6	0.0	192.0	1443.1	0.0	0.0	375.8	0.0	0.0	0.0
193.5	17-02-2024/11:39:14	898143.5	193.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	403.8	515.0	0.0	157.2	1709.3	0.0	0.0	28.9	0.0	0.0	0.0
35.7	17-02-2024/11:39:19	898197.3	35.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	291.9	844.1	0.0	135.5	2110.0	0.0	0.0	186.7	0.0	0.0	0.0
